0.1,1.7000000000000002,-2.0,-11.0,0,0.311,2,60
0.2,3.4000000000000004,-2.0,-11.0,0,0.622,2.2,60
0.30000000000000004,5.066000000000001,-2.1999999999999993,-11.0,70,0.9268000000000001,2.4,60
0.4,6.732000000000001,-2.1999999999999993,-11.0,70,1.2316,2.6,60
0.5,8.398000000000001,-2.1999999999999993,-11.0,70,1.5364000000000002,2.8,60
0.6000000000000001,10.064000000000002,-2.1999999999999993,-11.0,70,1.8412,3.0,60
0.7000000000000001,11.730000000000002,-2.1999999999999993,-11.0,70,2.1460000000000004,3.2,60
0.8,13.396000000000003,-2.1999999999999993,-11.0,70,2.4508000000000005,3.4000000000000004,60
0.9,15.062000000000003,-2.1999999999999993,-11.0,70,2.7556000000000007,3.6,60
1.0,16.728,-2.1999999999999993,-11.0,70,3.060400000000001,3.8,60
1.1,18.394000000000002,-2.1999999999999993,-11.0,70,3.365200000000001,4.0,60
1.2000000000000002,20.060000000000002,-2.1999999999999993,-11.0,70,3.6700000000000013,4.2,60
1.3,21.726000000000003,-2.1999999999999993,-11.0,70,3.9748000000000014,4.4,60
1.4000000000000001,23.392000000000003,-2.1999999999999993,-11.0,70,4.279600000000001,4.6,60
1.5,25.058000000000003,-2.1999999999999993,-11.0,70,4.584400000000001,4.800000000000001,60
1.6,26.724000000000004,-2.1999999999999993,-11.0,70,4.8892000000000015,5.0,60
1.7000000000000002,28.390000000000004,-2.1999999999999993,-11.0,70,5.194000000000002,5.2,60
1.8,30.056000000000004,-2.1999999999999993,-11.0,70,5.498800000000002,5.4,60
1.9000000000000001,31.722000000000005,-2.1999999999999993,-11.0,70,5.803600000000002,5.6,60
2.0,33.388000000000005,-2.1999999999999993,-11.0,70,6.108400000000002,5.800000000000001,60
2.1,35.054,-2.1999999999999993,-11.0,70,6.4132000000000025,6.0,60
2.2,36.72,-2.1999999999999993,-11.0,70,6.718000000000003,6.2,60
2.3000000000000003,38.385999999999996,-2.1999999999999993,-11.0,70,7.022800000000003,6.4,60
2.4000000000000004,40.05199999999999,-2.1999999999999993,-11.0,70,7.327600000000003,6.6000000000000005,60
2.5,41.71799999999999,-2.1999999999999993,-11.0,70,7.632400000000003,6.800000000000001,60
2.6,43.383999999999986,-2.1999999999999993,-11.0,70,7.937200000000003,7.0,60
2.7,45.04999999999998,-2.1999999999999993,-11.0,70,8.242000000000004,7.2,60
2.8000000000000003,46.71599999999998,-2.1999999999999993,-11.0,70,8.546800000000005,7.4,60
2.9000000000000004,48.38199999999998,-2.1999999999999993,-11.0,70,8.851600000000005,7.6000000000000005,60
3.0,50.04799999999997,-2.1999999999999993,-11.0,70,9.156400000000005,7.800000000000001,60
3.1,51.71399999999997,-2.1999999999999993,-11.0,70,9.461200000000005,8.0,60
3.2,53.37999999999997,-2.1999999999999993,-11.0,70,9.766000000000005,8.2,60
3.3000000000000003,55.045999999999964,-2.1999999999999993,-11.0,70,10.070800000000006,8.4,60
3.4000000000000004,56.71199999999996,-2.1999999999999993,-11.0,70,10.375600000000004,8.600000000000001,60
3.5,58.37799999999996,-2.1999999999999993,-11.0,70,10.680400000000004,8.8,60
3.6,60.043999999999954,-2.1999999999999993,-11.0,70,10.985200000000004,9.0,60
3.7,61.70999999999995,-2.1999999999999993,-11.0,70,11.290000000000004,9.2,60
3.8000000000000003,63.37599999999995,-2.1999999999999993,-11.0,70,11.594800000000005,9.4,60
3.9000000000000004,65.04199999999994,-2.1999999999999993,-11.0,70,11.899600000000005,9.600000000000001,60
4.0,66.70799999999994,-2.1999999999999993,-11.0,70,12.204400000000005,9.8,60
4.1000000000000005,64.82699999999994,-12.0,-1.0999999999999996,70,12.205400000000004,10.0,50
4.2,62.94599999999994,-12.0,-1.0999999999999996,70,12.206400000000004,10.200000000000001,50
4.3,61.06499999999994,-12.0,-1.0999999999999996,70,12.207400000000002,10.4,50
4.4,59.18399999999994,-12.0,-1.0999999999999996,70,12.208400000000001,10.6,50
4.5,57.30299999999994,-12.0,-1.0999999999999996,70,12.2094,10.8,50
4.6000000000000005,55.42199999999994,-12.0,-1.0999999999999996,70,12.2104,11.0,50
4.7,53.54099999999994,-12.0,-1.0999999999999996,70,12.2114,11.200000000000001,50
4.800000000000001,51.65999999999994,-12.0,-1.0999999999999996,70,12.212399999999997,11.4,50
4.9,49.77899999999994,-12.0,-1.0999999999999996,70,12.213399999999996,11.600000000000001,50
5.0,51.444999999999936,-2.1999999999999993,-11.0,70,12.518199999999997,17.799999999999997,50
5.1000000000000005,53.11099999999993,-2.1999999999999993,-11.0,70,12.822999999999997,18.0,50
5.2,54.77699999999993,-2.1999999999999993,-11.0,70,13.127799999999997,18.200000000000003,50
5.300000000000001,56.44299999999993,-2.1999999999999993,-11.0,70,13.432599999999997,18.4,50
5.4,58.108999999999924,-2.1999999999999993,-11.0,70,13.737399999999997,18.6,50
5.5,59.77499999999992,-2.1999999999999993,-11.0,70,14.042199999999998,18.799999999999997,50
5.6000000000000005,61.44099999999992,-2.1999999999999993,-11.0,70,14.346999999999998,19.0,50
5.7,63.106999999999914,-2.1999999999999993,-11.0,70,14.651799999999998,19.200000000000003,50
5.800000000000001,64.77299999999991,-2.1999999999999993,-11.0,70,14.956599999999998,19.4,50
5.9,66.43899999999991,-2.1999999999999993,-11.0,70,15.261399999999998,19.6,50
6.0,67.61199999999991,-5.1,-11.0,70,15.476299999999998,19.799999999999997,50
6.1000000000000005,68.42799999999991,-7.2,-11.0,70,15.6261,20.0,50
