0.1,1.21,37.0,11.0,0
0.2,2.42,37.0,11.0,0
0.30000000000000004,3.6058,36.5,11.0,130
0.4,4.7916,36.5,11.0,130
0.5,5.977399999999999,36.5,11.0,130
0.6000000000000001,7.1632,36.5,11.0,130
0.7000000000000001,8.349,36.5,11.0,130
0.8,9.5348,36.5,11.0,130
0.9,10.720600000000001,36.5,11.0,130
1.0,11.906400000000001,36.5,11.0,130
1.1,13.092200000000002,36.5,11.0,130
1.2000000000000002,14.278000000000002,36.5,11.0,130
1.3,15.463800000000003,36.5,11.0,130
1.4000000000000001,16.649600000000003,36.5,11.0,130
1.5,17.835400000000003,36.5,11.0,130
1.6,19.021200000000004,36.5,11.0,130
1.7000000000000002,20.207000000000004,36.5,11.0,130
1.8,21.392800000000005,36.5,11.0,130
1.9000000000000001,22.578600000000005,36.5,11.0,130
2.0,23.764400000000006,36.5,11.0,130
2.1,24.950200000000006,36.5,11.0,130
2.2,26.136000000000006,36.5,11.0,130
2.3000000000000003,27.321800000000007,36.5,11.0,130
2.4000000000000004,28.507600000000007,36.5,11.0,130
2.5,29.693400000000008,36.5,11.0,130
2.6,30.879200000000008,36.5,11.0,130
2.7,32.065000000000005,36.5,11.0,130
2.8000000000000003,33.250800000000005,36.5,11.0,130
2.9000000000000004,34.436600000000006,36.5,11.0,130
3.0,35.622400000000006,36.5,11.0,130
3.1,36.80820000000001,36.5,11.0,130
3.2,37.99400000000001,36.5,11.0,130
3.3000000000000003,39.17980000000001,36.5,11.0,130
3.4000000000000004,40.36560000000001,36.5,11.0,130
3.5,41.55140000000001,36.5,11.0,130
3.6,42.73720000000001,36.5,11.0,130
3.7,43.92300000000001,36.5,11.0,130
3.8000000000000003,45.10880000000001,36.5,11.0,130
3.9000000000000004,46.29460000000001,36.5,11.0,130
4.0,47.48040000000001,36.5,11.0,130
4.1000000000000005,48.66620000000001,36.5,11.0,130
4.2,49.85200000000001,36.5,11.0,130
4.3,51.03780000000001,36.5,11.0,130
4.4,52.22360000000001,36.5,11.0,130
4.5,53.40940000000001,36.5,11.0,130
4.6000000000000005,54.59520000000001,36.5,11.0,130
4.7,55.78100000000001,36.5,11.0,130
4.800000000000001,56.96680000000001,36.5,11.0,130
4.9,58.152600000000014,36.5,11.0,130
5.0,59.338400000000014,36.5,11.0,130
5.1000000000000005,60.524200000000015,36.5,11.0,130
5.2,61.710000000000015,36.5,11.0,130
5.300000000000001,62.895800000000015,36.5,11.0,130
5.4,64.08160000000001,36.5,11.0,130
5.5,65.26740000000001,36.5,11.0,130
5.6000000000000005,66.45320000000001,36.5,11.0,130
5.7,67.63900000000001,36.5,11.0,130
5.800000000000001,68.82480000000001,36.5,11.0,130
5.9,70.01060000000001,36.5,11.0,130
6.0,71.19640000000001,36.5,11.0,130
6.1000000000000005,72.38220000000001,36.5,11.0,130
6.2,73.56800000000001,36.5,11.0,130
6.300000000000001,74.75380000000001,36.5,11.0,130
6.4,75.93960000000001,36.5,11.0,130
6.5,77.12540000000001,36.5,11.0,130
6.6000000000000005,78.31120000000001,36.5,11.0,130
6.7,79.49700000000001,36.5,11.0,130
6.800000000000001,80.68280000000001,36.5,11.0,130
6.9,81.86860000000001,36.5,11.0,130
7.0,83.05440000000002,36.5,11.0,130
7.1000000000000005,84.24020000000002,36.5,11.0,130
7.2,85.42600000000002,36.5,11.0,130
7.300000000000001,86.61180000000002,36.5,11.0,130
7.4,87.79760000000002,36.5,11.0,130
7.5,88.98340000000002,36.5,11.0,130
7.6000000000000005,90.16920000000002,36.5,11.0,130
7.7,91.35500000000002,36.5,11.0,130
7.800000000000001,92.54080000000002,36.5,11.0,130
7.9,93.72660000000002,36.5,11.0,130
8.0,94.91240000000002,36.5,11.0,130
8.1,96.09820000000002,36.5,11.0,130
8.200000000000001,97.28400000000002,36.5,11.0,130
8.3,98.46980000000002,36.5,11.0,130
8.4,99.65560000000002,36.5,11.0,130
8.5,100.84140000000002,36.5,11.0,130
8.6,101.94250000000002,34.75,11.0,130
8.700000000000001,102.89840000000002,31.75,11.0,130
8.8,103.73330000000003,29.25,11.0,130
8.9,104.45930000000003,27.0,11.0,130
9.0,105.07640000000002,24.75,11.0,130
9.1,105.60880000000002,23.0,11.0,130
9.200000000000001,106.06860000000002,21.5,11.0,130
9.3,106.45580000000001,20.0,11.0,130
9.4,106.77040000000001,18.5,11.0,130
9.5,107.00030000000001,16.75,11.0,130
9.600000000000001,107.19390000000001,16.0,11.0,130
9.700000000000001,107.35120000000002,15.25,11.0,130
9.8,107.43590000000002,13.75,11.0,130
9.9,107.48430000000002,13.0,11.0,130
10.0,107.49640000000002,12.25,11.0,130
10.100000000000001,107.50850000000003,12.25,11.0,130
10.200000000000001,107.47250000000003,12.0,14.0,130
10.3,107.40950000000002,12.0,16.25,130
10.4,107.32850000000002,12.0,17.75,130
10.5,107.22650000000002,12.0,19.5,130
10.600000000000001,107.10650000000001,12.0,21.0,130
10.700000000000001,106.9685,12.0,22.5,130
10.8,106.8125,12.0,24.0,130
10.9,106.6445,12.0,25.0,130
11.0,106.45849999999999,12.0,26.5,130
11.100000000000001,106.2635,12.0,27.25,130
11.200000000000001,106.0595,12.0,28.0,130
11.3,105.8465,12.0,28.75,130
11.4,105.62450000000001,12.0,29.5,130
11.5,105.39350000000002,12.0,30.25,130
11.600000000000001,105.16250000000002,12.0,30.25,130
11.700000000000001,104.91950000000003,12.0,31.25,130
11.8,104.66750000000003,12.0,32.0,130
11.9,104.41550000000004,12.0,32.0,130
12.0,104.15450000000004,12.0,32.75,130
12.100000000000001,103.89350000000005,12.0,32.75,130
12.200000000000001,103.63250000000005,12.0,32.75,130
12.3,103.36250000000005,12.0,33.5,130
12.4,103.09250000000006,12.0,33.5,130
12.5,102.82250000000006,12.0,33.5,130
12.600000000000001,102.54350000000007,12.0,34.25,130
12.700000000000001,102.26450000000007,12.0,34.25,130
12.8,101.98550000000007,12.0,34.25,130
12.9,101.70650000000008,12.0,34.25,130
13.0,101.41850000000008,12.0,35.0,130
13.100000000000001,101.13050000000008,12.0,35.0,130
13.200000000000001,100.84250000000009,12.0,35.0,130
13.3,100.55450000000009,12.0,35.0,130
13.4,100.2665000000001,12.0,35.0,130
13.5,99.9785000000001,12.0,35.0,130
13.600000000000001,99.6905000000001,12.0,35.0,130
13.700000000000001,99.3935000000001,12.0,35.75,130
13.8,99.0965000000001,12.0,35.75,130
13.9,98.79950000000011,12.0,35.75,130
14.0,98.50250000000011,12.0,35.75,130
14.100000000000001,98.20550000000011,12.0,35.75,130
14.200000000000001,97.90850000000012,12.0,35.75,130
14.3,97.61150000000012,12.0,35.75,130
14.4,97.31450000000012,12.0,35.75,130
14.5,97.01750000000013,12.0,35.75,130
14.600000000000001,96.72050000000013,12.0,35.75,130
14.700000000000001,96.42350000000013,12.0,35.75,130
14.8,96.12650000000014,12.0,35.75,130
14.9,95.82950000000014,12.0,35.75,130
15.0,95.53250000000014,12.0,35.75,130
15.100000000000001,95.23550000000014,12.0,35.75,130
15.200000000000001,94.93850000000015,12.0,35.75,130
15.3,94.64150000000015,12.0,35.75,130
15.4,94.34450000000015,12.0,35.75,130
15.5,94.04750000000016,12.0,35.75,130
15.600000000000001,93.75050000000016,12.0,35.75,130
